person,modelo_mas_visitado,region_persona,pais,evento_predominante_mes_5,semana_mas_interactuante,device_type,channel_frecuente
d43490bb,Samsung Galaxy J7,Sao Paulo,Brazil,ad campaign hit,Third,Smartphone,Paid
f40617bc,iPhone 5,Parana,Brazil,ad campaign hit,First,Smartphone,Paid
e447c6f8,Samsung Galaxy S8 Plus,Maranhao,Brazil,viewed product,First,Computer,Paid
7a6c12ec,Samsung Galaxy Core 2 Duos,Sao Paulo,Brazil,viewed product,Third,Smartphone,Direct
a6f89e2a,Motorola Moto G3 4G,Unknown,Brazil,searched products,Third,Smartphone,Paid
01118279,0,0,0,checkout,Third,,
9c17b991,Samsung Galaxy S5,Sao Paulo,Brazil,viewed product,Third,Smartphone,Paid
45dc51da,0,0,0,checkout,Third,,
d8ab4640,iPhone 5s,Sao Paulo,Brazil,viewed product,Third,Computer,Paid
160f6790,0,0,0,visited site,Third,Smartphone,Paid
2faf8af3,iPhone 6S,Sao Paulo,Brazil,viewed product,Fourth,Tablet,Organic
81f78c1c,Samsung Galaxy Gran Prime Duos TV,Sao Paulo,Brazil,viewed product,Third,Computer,Organic
fe81840f,iPhone 6S,Unknown,Brazil,viewed product,Fourth,Smartphone,Paid
d1e86ff4,Samsung Galaxy J5,Sao Paulo,Brazil,ad campaign hit,Third,Smartphone,Social
fb580ad4,Motorola Moto X Play 4G Dual,Minas Gerais,Brazil,ad campaign hit,Third,Smartphone,Social
76d04c6d,iPhone 7,Federal District,Brazil,viewed product,Third,Smartphone,Organic
53a26b86,Samsung Galaxy S5 Mini Duos,Sao Paulo,Brazil,viewed product,Third,Computer,Paid
8798d119,iPhone 6,Sao Paulo,Brazil,visited site,Third,Smartphone,Paid
0086ee61,iPhone 5s,Unknown,Brazil,viewed product,Third,Computer,Organic
1016c834,iPhone 5s,Minas Gerais,Brazil,visited site,Third,Computer,Paid
6098753b,Samsung Galaxy J5,Sao Paulo,Brazil,viewed product,Third,Computer,Paid
dad63e0b,Motorola Moto G2 3G Dual,Rio de Janeiro,Brazil,ad campaign hit,Third,Smartphone,Paid
ef9fb197,iPhone 5s,Sao Paulo,Brazil,viewed product,Third,Smartphone,Paid
09921f80,Samsung Galaxy S5,Parana,Brazil,brand listing,Third,Smartphone,Paid
3c528c76,iPhone 6S,Sao Paulo,Brazil,viewed product,Third,Computer,Organic
0c00dc08,Motorola Moto X2,Sao Paulo,Brazil,checkout,Third,Smartphone,Organic
90129ce8,iPhone 6 Plus,Goias,Brazil,brand listing,Fourth,Computer,Organic
4b2340a3,Motorola Moto X2,Amazonas,Brazil,brand listing,Fourth,Smartphone,Paid
b6988b9d,iPhone 4S,Sao Paulo,Brazil,viewed product,Fourth,Tablet,Paid
9c2ead50,Motorola Moto G5 Plus,Bahia,Brazil,viewed product,Fourth,Smartphone,Referral
9ac6e518,Samsung Galaxy J3,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
5626bf94,iPhone 5s,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Organic
d537c154,iPhone 6,Sao Paulo,Brazil,ad campaign hit,Fourth,Smartphone,Paid
f26728a3,iPhone 6S Plus,Bahia,Brazil,searched products,Fourth,Smartphone,Organic
5e98a418,Samsung Galaxy S6 Flat,Parana,Brazil,viewed product,Fourth,Smartphone,Organic
cb88ff41,iPhone 6 Plus,Minas Gerais,Brazil,viewed product,Fourth,Smartphone,Paid
eb8d1cbf,Samsung Galaxy S5,Parana,Brazil,ad campaign hit,Fourth,Computer,Paid
2d27c97f,Samsung Galaxy J7 2016 Metal,Pernambuco,Brazil,viewed product,Fourth,Smartphone,Organic
f3404168,iPhone 6,Sao Paulo,Brazil,ad campaign hit,Fourth,Smartphone,Paid
9159348e,iPhone 5,Rio de Janeiro,Brazil,viewed product,Third,Computer,Paid
155cf398,Samsung Galaxy S6 Flat,Para,Brazil,viewed product,Fourth,Smartphone,Referral
c8dc8c54,iPhone 5s,Pernambuco,Brazil,viewed product,Fourth,Smartphone,Direct
7b2837f1,Samsung Galaxy J7 2016 Metal,Bahia,Brazil,searched products,Fourth,Smartphone,Referral
b72b5478,Samsung Galaxy S7,Bahia,Brazil,viewed product,Fourth,Computer,Paid
6d5052aa,Samsung Galaxy Win Duos,Unknown,Brazil,ad campaign hit,Fourth,Smartphone,Paid
2a1ceafa,iPhone 6,Goias,Brazil,ad campaign hit,Fourth,Smartphone,Paid
08e0c1c6,Samsung Galaxy S7 Edge,Unknown,Brazil,searched products,Fourth,Smartphone,Paid
a2f5e5b6,Samsung Galaxy S8 Plus,Unknown,Brazil,viewed product,Fourth,Computer,Direct
c889cf1c,Samsung Galaxy S7 Edge,Unknown,Brazil,ad campaign hit,Fourth,Smartphone,Paid
6e146e9c,iPhone 7 Plus,Piaui,Brazil,viewed product,Fourth,Smartphone,Paid
8ba82a84,iPhone 7 Plus,Unknown,Brazil,viewed product,Second,Computer,Direct
70491131,iPhone 5s,Unknown,Brazil,viewed product,Fourth,Smartphone,Paid
38df0170,iPhone 6S,Ceara,Brazil,visited site,Fourth,Smartphone,Paid
5d6bc315,Samsung Galaxy S6 Flat,Unknown,Brazil,searched products,Fourth,Smartphone,Paid
7eea49c1,Samsung Galaxy S7 Edge,Sao Paulo,Brazil,viewed product,Fourth,Computer,Direct
3419fa1a,Samsung Galaxy A7 2017,Unknown,Unknown,viewed product,Fourth,Tablet,Paid
65256654,Samsung Galaxy S8,Amazonas,Brazil,viewed product,Fourth,Computer,Organic
594aa8fd,iPhone 6,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
b3fc8da7,Samsung Galaxy S5 New Edition Duos ,Rio Grande do Sul,Brazil,searched products,Fourth,Computer,Paid
a24c543b,Samsung Galaxy S7,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Organic
8a57c4f9,iPhone 6,Rio de Janeiro,Brazil,viewed product,Fourth,Smartphone,Paid
722fa579,Motorola Moto G5 ,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
7d59f1f6,Samsung Galaxy J2 Prime TV,Federal District,Brazil,ad campaign hit,Fourth,Computer,Paid
2e37a42f,Samsung Galaxy S8,Tocantins,Brazil,viewed product,Fourth,Computer,Direct
b67ddb87,iPhone 6S Plus,Sergipe,Brazil,viewed product,Fourth,Smartphone,Referral
c9e1440b,Samsung Galaxy A5 2017,Rio de Janeiro,Brazil,searched products,Fourth,Smartphone,Organic
904ccc55,Samsung Galaxy J7 2016 Metal,Pernambuco,Brazil,viewed product,Fourth,Smartphone,Organic
1ab253b3,Sony Xperia Z3 Compact,Rio de Janeiro,Brazil,viewed product,Fourth,Smartphone,Direct
5ca1ea58,Samsung Galaxy S7 Edge,Bahia,Brazil,ad campaign hit,Fourth,Computer,Paid
d4432461,0,0,0,checkout,Fourth,Smartphone,Referral
629a8825,0,0,0,visited site,Fourth,Computer,Organic
c4a76349,Samsung Galaxy S8,Unknown,Brazil,viewed product,Fourth,Smartphone,Organic
a4b69bd8,iPhone 5s,Bahia,Brazil,viewed product,Fourth,Smartphone,Organic
d84b4cb1,iPhone 5c,Pernambuco,Brazil,ad campaign hit,Fourth,Smartphone,Paid
2f371e22,iPhone SE,Minas Gerais,Brazil,viewed product,Fourth,Smartphone,Organic
7d249f34,Samsung Galaxy S6 Flat,Unknown,Unknown,viewed product,Fourth,Smartphone,Referral
16ce414c,Samsung Galaxy J7 Prime,Bahia,Brazil,viewed product,Fifth,Computer,Paid
603d99f8,iPhone 6S,Unknown,Brazil,viewed product,Fourth,Computer,Paid
f3f9c3f9,Samsung Galaxy J5,Bahia,Brazil,ad campaign hit,Fourth,Smartphone,Paid
d3de7c30,Motorola Moto MAXX ,Sao Paulo,Brazil,visited site,Fourth,Smartphone,Paid
74478783,Samsung Galaxy J3,Sao Paulo,Brazil,viewed product,Fourth,Computer,Organic
af9c119f,iPhone 6S,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Organic
15553b98,iPhone 6S,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
7dcf483d,iPhone 5s,Minas Gerais,Brazil,viewed product,Fourth,Smartphone,Organic
96295e4b,Samsung Galaxy Note 5,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
27d7a36c,iPhone 6 Plus,Ceara,Brazil,viewed product,Fourth,Computer,Organic
4637535f,0,0,0,visited site,Fourth,Computer,Organic
7f8c0082,iPhone SE,Unknown,Brazil,checkout,Fourth,Smartphone,Paid
e1494554,iPhone 6,Pernambuco,Brazil,viewed product,Fourth,Computer,Paid
e3fcbce4,Samsung Galaxy S7 Edge,Sao Paulo,Brazil,searched products,Fourth,Smartphone,Organic
519a8456,iPhone 6,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Organic
29b63cfd,Samsung Galaxy S8,Unknown,Unknown,viewed product,Fourth,Computer,Paid
c0f09dec,iPhone 7 Plus,Sao Paulo,Brazil,generic listing,Fourth,Smartphone,Direct
89178bf9,iPhone 7 Plus,Unknown,Brazil,viewed product,Fourth,Computer,Direct
606ed87b,iPhone 6S,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Referral
5e57fd9e,Samsung Galaxy S7,Minas Gerais,Brazil,search engine hit,Fourth,Smartphone,Organic
d92061cb,Samsung Galaxy S8,Rio de Janeiro,Brazil,viewed product,Fourth,Smartphone,Referral
d3b7480f,Motorola Moto G5 Plus,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
07b89976,0,0,0,viewed product,Fourth,,
0233c7ed,iPhone 5c,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
67da218d,iPhone 6,Unknown,Unknown,viewed product,Third,Smartphone,Organic
adc400a8,iPhone 6S,Sao Paulo,Brazil,brand listing,Fourth,Computer,Direct
8543ab43,Samsung Galaxy S7,Pernambuco,Brazil,viewed product,Fourth,Computer,Organic
cee65b97,Samsung Galaxy J7 Prime,Pernambuco,Brazil,viewed product,Fourth,Tablet,Paid
357b6d47,Samsung Galaxy S8,Rio Grande do Sul,Brazil,viewed product,Fourth,Smartphone,Referral
95078202,LG G5 SE,Pernambuco,Brazil,viewed product,Fourth,Tablet,Direct
360b0769,iPhone 5s,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
d5c00d41,Samsung Galaxy J7,Unknown,Brazil,ad campaign hit,Fourth,Smartphone,Paid
0ae86202,iPhone 6 Plus,Sao Paulo,Brazil,visited site,Fourth,Smartphone,Organic
3eb3b95f,0,0,0,checkout,Fourth,,
1af2fba9,0,0,0,visited site,Fourth,Smartphone,Paid
ad3c359b,Samsung Galaxy S6 Flat,Unknown,Unknown,viewed product,Second,Smartphone,Referral
014bca6c,Samsung Galaxy S7,Rio Grande do Sul,Brazil,ad campaign hit,Fourth,Smartphone,Paid
c6dc20d6,iPhone 6S Plus,Sao Paulo,Brazil,viewed product,Fourth,Computer,Organic
dd13d99f,iPhone 6S Plus,Bahia,Brazil,ad campaign hit,Fourth,Smartphone,Paid
33a2a8a3,iPhone 7 Plus,Buenos Aires,Argentina,viewed product,Fourth,Smartphone,Paid
1882e6ea,Samsung Galaxy S6 Flat,Rio de Janeiro,Brazil,viewed product,Fourth,Smartphone,Organic
23b77b33,iPhone 5s,Rio de Janeiro,Brazil,viewed product,Fourth,Computer,Organic
60b4682b,Samsung Galaxy A7,Unknown,Brazil,viewed product,Fourth,Computer,Paid
0a4359fd,iPhone 5c,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
12d435c3,Motorola Moto G5 ,Unknown,Brazil,viewed product,Fourth,Computer,Paid
bf18797e,Samsung Galaxy S5,Maranhao,Brazil,viewed product,Fourth,Smartphone,Paid
f46daf5c,Motorola Moto G4 Plus,Espirito Santo,Brazil,viewed product,Fourth,Tablet,Referral
6abaf9b2,Samsung Galaxy S6 Flat,Minas Gerais,Brazil,viewed product,Fourth,Computer,Organic
5ea2fd45,iPhone 6,Sao Paulo,Brazil,searched products,Fourth,Smartphone,Paid
a3d3ef97,Samsung Galaxy S7,Rio Grande do Norte,Brazil,visited site,Fourth,Smartphone,Paid
a34e0eea,Motorola Moto G4 Plus,Minas Gerais,Brazil,checkout,Fourth,Smartphone,Paid
4b9b4c7b,Samsung Galaxy S8,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
f08517ec,Samsung Gear S2,Sao Paulo,Brazil,visited site,Fifth,Smartphone,Paid
1329ee05,Samsung Galaxy Note 5,Sao Paulo,Brazil,search engine hit,Fourth,Smartphone,Paid
acc62f00,iPhone 6,Santa Catarina,Brazil,viewed product,Fourth,Smartphone,Paid
391b780e,iPhone 7 Plus,Unknown,Brazil,viewed product,Fourth,Computer,Direct
219c38f3,iPhone 6S,Minas Gerais,Brazil,viewed product,Fourth,Smartphone,Paid
9bdbcc24,iPhone 5s,Santa Catarina,Brazil,ad campaign hit,Fourth,Smartphone,Paid
049da6d9,Samsung Galaxy J5,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
1f6482cb,iPhone 6,Sao Paulo,Brazil,searched products,Fourth,Smartphone,Paid
25eb1772,0,0,0,ad campaign hit,Fourth,Smartphone,Social
852c4464,iPhone 5s,Rio de Janeiro,Brazil,viewed product,Fourth,Computer,Organic
f2ad2cf3,iPhone 6,Rio de Janeiro,Brazil,ad campaign hit,Fourth,Computer,Paid
1db618e0,Samsung Galaxy S8 Plus,Amazonas,Brazil,viewed product,Fourth,Smartphone,Paid
807d518a,Samsung Galaxy J7 Prime,Rio de Janeiro,Brazil,viewed product,Fifth,Computer,Paid
809e5244,iPhone 6,Unknown,Brazil,viewed product,Fourth,Smartphone,Paid
5043d977,iPhone 7,Pernambuco,Brazil,viewed product,Fourth,Smartphone,Organic
206dfec6,iPhone 6S,Espirito Santo,Brazil,viewed product,Fourth,Smartphone,Organic
5822ddcf,Samsung Galaxy S8,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
c2b82d24,Samsung Galaxy Gran Prime 3G Duos,Goias,Brazil,searched products,Fourth,Computer,Referral
d39af530,Samsung Galaxy S7,Goias,Brazil,viewed product,Fourth,Computer,Paid
e874b40b,Samsung Galaxy J7 Prime,Unknown,Brazil,brand listing,Fourth,Smartphone,Paid
3dcd0480,Samsung Galaxy S6 Edge,Unknown,Brazil,viewed product,Fourth,Smartphone,Paid
388d15ff,iPhone 6S,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
e1983880,iPhone 6S,Unknown,Brazil,ad campaign hit,Fourth,Smartphone,Paid
4ad329ca,iPhone 7,Minas Gerais,Brazil,search engine hit,Fourth,Smartphone,Organic
e537c96f,Motorola Moto G2 3G Dual,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
df99ec98,iPhone 6,Unknown,Brazil,viewed product,Fourth,Computer,Paid
1050ddd0,iPhone 6S,Sao Paulo,Brazil,viewed product,Fourth,Computer,Organic
2341adc6,iPhone 7,Santa Catarina,Brazil,viewed product,Fifth,Computer,Paid
8ed544da,Motorola Moto G4 Play DTV,Unknown,Unknown,viewed product,Fourth,Smartphone,Organic
12db1a76,0,0,0,visited site,Fourth,Computer,Organic
bc4b88ed,iPhone 6,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
cb60f521,Samsung Galaxy S8 Plus,Rio de Janeiro,Brazil,viewed product,Fourth,Computer,Referral
08495405,iPhone 6S,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
17a30c01,Motorola Moto X2,Unknown,Brazil,viewed product,Fifth,Smartphone,Paid
425d6615,iPhone 5c,Unknown,Brazil,viewed product,Fourth,Smartphone,Referral
84cb91e5,iPhone 7,Federal District,Brazil,viewed product,Fourth,Computer,Paid
5c27eab0,iPhone 6S Plus,Sao Paulo,Brazil,viewed product,First,Smartphone,Direct
314ad2e7,Motorola Moto G2 3G Dual,Sao Paulo,Brazil,ad campaign hit,Fourth,Smartphone,Paid
0fb694d8,Samsung Galaxy S8,Bahia,Brazil,viewed product,Fourth,Computer,Organic
006bb312,iPad 4 Wi-Fi,Unknown,Brazil,viewed product,Fourth,Computer,Direct
ef4cac3e,iPhone 4G,Sao Paulo,Brazil,viewed product,Fourth,Computer,Organic
99d5815f,Motorola Moto X2,Sao Paulo,Brazil,viewed product,Fourth,Computer,Organic
0d5159e4,iPhone 5s,Mato Grosso do Sul,Brazil,checkout,Fourth,Smartphone,Paid
f6001d6b,Samsung Galaxy A5 2016,Unknown,Brazil,viewed product,Fourth,Computer,Paid
efd2cac2,iPhone 6,Goias,Brazil,viewed product,Fourth,Smartphone,Paid
c7ddff2d,0,0,0,visited site,Fourth,Computer,Organic
ec36355a,Samsung Galaxy S6 Flat,Unknown,Brazil,searched products,Fourth,Smartphone,Paid
8353f14c,Samsung Galaxy A5,Unknown,Brazil,viewed product,Fourth,Smartphone,Direct
b46e06df,Samsung Galaxy Note 3 Neo Duos,Bahia,Brazil,brand listing,Fourth,Computer,Paid
fd21b939,iPhone 7 Plus,Rio de Janeiro,Brazil,viewed product,Fourth,Smartphone,Direct
024803ab,Samsung Galaxy On 7,Minas Gerais,Brazil,viewed product,Fourth,Smartphone,Social
137a42b8,LG L Prime D337,Sao Paulo,Brazil,ad campaign hit,Fourth,Smartphone,Paid
8ba92519,iPhone 5s,Rio Grande do Sul,Brazil,viewed product,Fourth,Smartphone,Organic
965dc5b7,Motorola Moto G5 Plus,Unknown,Brazil,viewed product,Fourth,Smartphone,Direct
b74f3e95,Samsung Galaxy S5 New Edition Duos ,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
3acaa109,Samsung Galaxy J5,Rio Grande do Sul,Brazil,visited site,Fourth,Smartphone,Direct
ed790a07,Samsung Galaxy A5 2017,Rio Grande do Sul,Brazil,viewed product,Fourth,Computer,Organic
dc48add0,Samsung Galaxy S4 Mini,Rio de Janeiro,Brazil,ad campaign hit,Fourth,Smartphone,Direct
e89edcb5,Samsung Galaxy Note 5,Mato Grosso do Sul,Brazil,viewed product,Fourth,Smartphone,Paid
16426a08,iPhone 6S,Minas Gerais,Brazil,visited site,Fourth,Smartphone,Paid
6da41e3f,iPhone 6,Rio Grande do Sul,Brazil,searched products,Fourth,Smartphone,Paid
8862c6fb,iPhone 6,Para,Brazil,viewed product,Fourth,Computer,Paid
5397411e,iPhone 6S,Para,Brazil,viewed product,Fourth,Smartphone,Paid
20ab9441,iPhone 4S,Pernambuco,Brazil,viewed product,Fourth,Smartphone,Organic
cbeff44e,Samsung Galaxy J5,Unknown,Unknown,viewed product,Fourth,Smartphone,Paid
706af956,iPhone 6,Alagoas,Brazil,viewed product,Fourth,Computer,Referral
d3c782df,Samsung Galaxy Win Duos,Sergipe,Brazil,viewed product,Second,Computer,Paid
61befa82,Motorola Moto G5S Plus,Rio Grande do Sul,Brazil,viewed product,Fourth,Smartphone,Organic
c73c23d6,iPhone 6,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
70e6d9ca,Samsung Galaxy A5 2017,Minas Gerais,Brazil,ad campaign hit,Fourth,Computer,Paid
25fd0b2d,0,0,0,viewed product,Fourth,,
e7f2ea2d,iPhone 6S Plus,Sao Paulo,Brazil,viewed product,Fourth,Computer,Organic
9f97bb04,iPhone SE,Federal District,Brazil,viewed product,Fourth,Computer,Referral
f16d1341,iPhone 5,Parana,Brazil,viewed product,Fourth,Smartphone,Paid
e5c994c8,Motorola Moto G5 Plus,Sao Paulo,Brazil,ad campaign hit,Fifth,Computer,Paid
52140768,iPhone 7 Plus,Sao Paulo,Brazil,checkout,Fourth,Smartphone,Direct
f4b28e92,Samsung Galaxy J5 Prime,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
930dd59b,Samsung Galaxy Gran Prime Duos TV,Bahia,Brazil,ad campaign hit,Fifth,Computer,Paid
b0bc6e13,iPhone 6,Unknown,Unknown,viewed product,Fourth,Computer,Paid
a695142e,Samsung Galaxy J7 Prime,Goias,Brazil,brand listing,Fourth,Computer,Paid
f152cdd3,iPhone 6S Plus,Unknown,Brazil,viewed product,Fourth,Computer,Paid
8ad75db0,Motorola Moto MAXX ,Sao Paulo,Brazil,brand listing,Fifth,Computer,Paid
a7c97fbc,iPhone 7,Amapa,Brazil,viewed product,Third,Computer,Direct
47571c42,Motorola Moto G4 Plus,Mato Grosso do Sul,Brazil,ad campaign hit,Fourth,Smartphone,Paid
ed5fee84,Samsung Galaxy J7,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Organic
0a334bfb,Samsung Galaxy J5,Unknown,Brazil,ad campaign hit,Fourth,Smartphone,Paid
bbca2239,iPhone 4G,Para,Brazil,viewed product,Fourth,Computer,Paid
c89cf7cc,iPhone SE,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
d76b8310,Samsung Galaxy J1 Mini,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
bdf2be21,iPhone 6,Unknown,Brazil,viewed product,Fourth,Computer,Direct
e9d15519,iPhone 6,Rio de Janeiro,Brazil,viewed product,Fourth,Smartphone,Paid
3b5dabf6,iPhone 6,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
eff11dd9,iPhone 6 Plus,Rio de Janeiro,Brazil,viewed product,Fourth,Smartphone,Paid
34c72f4d,iPhone 6,Rio de Janeiro,Brazil,viewed product,Fourth,Smartphone,Paid
0d4d220e,Motorola Moto G4 Plus,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
cc59b8cd,Samsung Galaxy A3 Duos,Maranhao,Brazil,search engine hit,Fourth,Computer,Paid
054b1dd6,Motorola Moto G5 ,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
1e43c3e3,Samsung Galaxy J7 Prime,Goias,Brazil,visited site,Fourth,Computer,Paid
45b20256,Samsung Galaxy A5 2017,Minas Gerais,Brazil,visited site,Fourth,Smartphone,Paid
f4bbe2bd,Samsung Galaxy J7 Prime,Unknown,Brazil,viewed product,Fourth,Computer,Organic
9a8df7f2,iPhone 6S,Bahia,Brazil,ad campaign hit,Fourth,Smartphone,Paid
b1e01c80,iPhone SE,Sao Paulo,Brazil,ad campaign hit,Fourth,Smartphone,Paid
630a2504,iPhone 6,Maranhao,Brazil,viewed product,Fourth,Computer,Paid
b7c3b737,Samsung Galaxy S6 Flat,Rio de Janeiro,Brazil,ad campaign hit,Fourth,Smartphone,Paid
21263bea,iPhone 6S,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Organic
eaefeac0,0,0,0,checkout,Fourth,,
8f769b24,Samsung Galaxy J2 4G Duos TV,Sao Paulo,Brazil,visited site,Fourth,Computer,Paid
b20ad531,Samsung Galaxy S6 Edge,Rio Grande do Sul,Brazil,viewed product,Fourth,Smartphone,Paid
9571a567,Samsung Galaxy J5,Sao Paulo,Brazil,ad campaign hit,Fourth,Smartphone,Paid
06817d0c,iPhone 6,Ceara,Brazil,viewed product,Fourth,Computer,Organic
caca9648,iPhone 4S,Sao Paulo,Brazil,viewed product,Fifth,Computer,Referral
5e6c1613,Samsung Galaxy S6 Edge,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
5a4e39c6,0,0,0,checkout,Fourth,,
919715a1,iPhone 7 Plus,Sao Paulo,Brazil,searched products,Fourth,Smartphone,Organic
f12819af,Samsung Galaxy Win Duos,Texas,United States,generic listing,Fourth,Smartphone,Referral
ccc9ec9c,iPhone 5s,Unknown,Brazil,viewed product,Fourth,Smartphone,Paid
1c953672,Samsung Galaxy S6 Flat,Bahia,Brazil,viewed product,Fourth,Smartphone,Paid
7ca96a37,iPhone 4S,Rio de Janeiro,Brazil,ad campaign hit,Second,Computer,Paid
201a370a,Motorola Moto G3 4G,Sao Paulo,Brazil,viewed product,Fourth,Smartphone,Paid
2c86e9f2,0,0,0,checkout,Fourth,,
7ff496cb,Samsung Galaxy S6 Edge,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
e69b60fd,iPhone 4G,Parana,Brazil,viewed product,Fourth,Computer,Paid
869e125a,iPhone SE,Sao Paulo,Brazil,viewed product,Fourth,Computer,Direct
486c3ab7,Samsung Galaxy S8 Plus,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
39428a98,Motorola Moto X2,Amazonas,Brazil,viewed product,Fourth,Smartphone,Organic
6a8ab728,iPhone 4S,Parana,Brazil,viewed product,Fourth,Smartphone,Direct
a63e4abe,iPhone 6S,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
ff437f1d,Samsung Galaxy Gran Prime 3G Duos,Sao Paulo,Brazil,searched products,Fourth,Smartphone,Paid
c04c9e32,Motorola Moto G4 Plus,Bahia,Brazil,viewed product,Fourth,Computer,Paid
734f5ee4,Samsung Galaxy S6 Flat,Rio Grande do Norte,Brazil,viewed product,Fourth,Smartphone,Organic
e8ffe44a,Motorola Moto G5 ,Rio de Janeiro,Brazil,viewed product,Fourth,Smartphone,Organic
606e9a0c,0,0,0,viewed product,Fourth,,
46b8aab0,Samsung Galaxy S7,Bahia,Brazil,ad campaign hit,Fourth,Smartphone,Paid
0a2b91c4,iPhone 6S Plus,Espirito Santo,Brazil,viewed product,Fourth,Computer,Organic
52463b37,iPhone 5,Sao Paulo,Brazil,searched products,Fourth,Computer,Direct
e219fff0,iPhone 7,Minas Gerais,Brazil,viewed product,Fifth,Computer,Organic
926a7518,Samsung Galaxy S8,Sao Paulo,Brazil,viewed product,Fourth,Computer,Social
9afce6fc,Samsung Galaxy S7,Rio Grande do Sul,Brazil,viewed product,Fourth,Smartphone,Direct
5ead9fb2,Samsung Galaxy J5,Unknown,Brazil,visited site,Fourth,Smartphone,Paid
4785c6a1,iPhone 6S Plus,Sao Paulo,Brazil,visited site,Fourth,Smartphone,Paid
0acd4c31,iPhone 5s,Para,Brazil,visited site,Fourth,Smartphone,Social
068273dc,iPhone 5c,Rio Grande do Sul,Brazil,viewed product,Fifth,Smartphone,Paid
0d24d6ad,Samsung Galaxy S7,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
9bc071ab,Samsung Galaxy S7,Parana,Brazil,viewed product,Fourth,Computer,Organic
2c320c9d,iPhone 6,Rio de Janeiro,Brazil,viewed product,Fourth,Computer,Paid
9130e586,iPhone 5s,Sao Paulo,Brazil,viewed product,Fourth,Computer,Paid
