DAY(timestamp),MONTH(timestamp),WEEKDAY(timestamp),person
11,5,4,e95da3eb
26,5,5,e95f20e9
16,5,2,e962581a
26,5,5,e9671f70
31,5,3,e9683e72
17,5,3,e9685f13
30,5,2,e96b9990
20,5,6,e96cec24
30,5,2,e96ee59c
15,5,1,e97151df
30,5,2,e9730e50
22,5,1,e974b62e
18,5,4,e97841ae
20,5,6,e9791a51
30,5,2,e97c6923
12,5,5,e97ce636
22,5,1,e97f2efc
21,5,0,e97fd21c
30,5,2,e981bcad
15,5,1,e9829a7c
29,5,1,e982ae74
31,5,3,e9838bdb
25,5,4,e9849ab3
21,5,0,e985a2be
29,5,1,e986ecb3
26,4,3,e9890772
16,5,2,e989f478
31,5,3,e98c189f
31,5,3,e98ce082
19,5,5,e98d281e
24,5,3,e98ed962
26,5,5,e98fd961
21,5,0,e9903376
31,5,3,e99033f9
26,5,5,e99067bf
22,5,1,e992aeec
29,5,1,e9938ec7
22,5,1,e99502ca
30,5,2,e998a5b8
21,5,0,e99c2b47
19,5,5,e99c5f99
17,5,3,e99dfed1
24,5,3,e99e1bae
13,3,1,e99f060c
25,5,4,e99f661c
18,1,3,e9a10da9
14,5,0,e9a1795b
25,5,4,e9a4d3a8
29,5,1,e9a6fc3d
29,5,1,e9a921bb
31,5,3,e9aec07a
31,5,3,e9af34e0
28,5,0,e9af42dd
22,5,1,e9b1b189
18,5,4,e9b2cc77
16,5,2,e9b46d27
18,5,4,e9bb258b
20,5,6,e9bbb367
30,5,2,e9bce3d4
29,5,1,e9c2044c
17,4,1,e9c33841
29,5,1,e9c6d663
17,5,3,e9c7953c
31,5,3,e9c847d7
24,5,3,e9c8f68d
29,5,1,e9c994b8
25,5,4,e9c9a084
17,5,3,e9cb4da5
11,5,4,e9ce28b2
25,5,4,e9d15519
16,5,2,e9d171fd
30,5,2,e9d1a8c2
30,5,2,e9d2d9d7
22,3,3,e9d3df5f
31,5,3,e9d3f4b6
26,5,5,e9d74ec4
28,5,0,e9d95ee0
25,5,4,e9dc174c
27,1,5,e9df4fc0
31,5,3,e9e04a58
31,5,3,e9e0642a
26,5,5,e9e0816e
30,5,2,e9e1650e
24,5,3,e9e31d8e
21,5,0,e9e50155
2,3,4,e9e8bce7
23,5,2,e9e90f02
16,5,2,e9eb6c58
15,5,1,e9ec51ea
21,4,5,e9ed8b77
31,5,3,e9ee80b4
27,5,6,e9f07d1a
21,5,0,e9f19c42
24,5,3,e9f88fd6
22,5,1,e9f90cd9
31,5,3,e9fafd3e
23,5,2,e9fcc417
31,5,3,e9fd62ea
30,5,2,e9feb9be
31,5,3,e9ffa493
30,5,2,ea023962
16,5,2,ea036b0e
29,5,1,ea039925
31,5,3,ea03f45d
23,5,2,ea0609b0
30,5,2,ea09159a
28,5,0,ea0ad06f
23,5,2,ea0cc33e
31,5,3,ea1025b3
22,5,1,ea11bf3e
9,4,0,ea154399
18,5,4,ea17b0d3
23,5,2,ea18e4cb
31,5,3,ea191564
18,5,4,ea196d31
20,5,6,ea1af248
24,5,3,ea1b5c78
30,5,2,ea1d4dae
18,5,4,ea1e73b0
28,5,0,ea1fc67a
31,5,3,ea1fdc8e
28,5,0,ea2165c3
25,5,4,ea21d640
26,5,5,ea22df39
31,5,3,ea23791b
28,5,0,ea266ffc
23,5,2,ea3200ba
16,5,2,ea326198
25,5,4,ea35f45d
17,5,3,ea36241f
31,5,3,ea3b52a3
29,5,1,ea3c7b75
31,5,3,ea3f2900
21,5,0,ea408c78
18,5,4,ea40b5b7
30,5,2,ea412d9e
25,5,4,ea4410d0
23,5,2,ea4415bc
31,5,3,ea44d999
30,5,2,ea46a94c
18,5,4,ea4818db
15,5,1,ea49247e
23,5,2,ea4fddcb
21,5,0,ea4ffa7a
26,5,5,ea52fac3
17,5,3,ea56aaff
28,5,0,ea5a259c
24,5,3,ea5c70c9
25,5,4,ea5d15a7
31,5,3,ea5df509
12,3,0,ea609dd5
29,5,1,ea61b92d
30,5,2,ea640469
29,5,1,ea647092
21,5,0,ea655dc7
22,5,1,ea65dae7
31,5,3,ea670273
30,5,2,ea679233
20,5,6,ea6b6759
29,5,1,ea6c26b5
23,5,2,ea72b396
15,5,1,ea73b405
28,5,0,ea75bfb6
24,5,3,ea75f261
29,5,1,ea76aeec
28,5,0,ea79fbda
16,5,2,ea7af636
26,5,5,ea7be3f6
21,5,0,ea7d4649
31,5,3,ea7f250d
24,5,3,ea80959f
31,5,3,ea8492e2
22,5,1,ea856988
27,5,6,ea858c8c
17,3,5,ea8d60bb
17,5,3,ea8deae1
25,5,4,ea8f2e73
28,5,0,ea90934a
31,5,3,ea90d7b9
22,5,1,ea9368d0
25,5,4,ea94e0ee
20,5,6,ea95b46e
21,5,0,ea98a3af
17,5,3,ea9d3eee
30,5,2,ea9d8548
24,5,3,eaa0fd98
24,5,3,eaa2daaa
29,5,1,eaa73341
7,5,0,eaa79525
29,5,1,eaa87944
31,5,3,eaaa6a7b
19,5,5,eaaa9e9d
19,5,5,eaaad298
1,2,3,eaac1c54
23,5,2,eaaee781
18,5,4,eab03f21
29,5,1,eab2cbf9
30,5,2,eab407a5
23,5,2,eab40f92
29,5,1,eab48142
25,5,4,eab4d1c8
26,5,5,eab561a4
29,5,1,eab571ac
24,5,3,eab6402b
25,5,4,eabed56d
21,5,0,eabf9248
31,5,3,eac0753b
22,5,1,eac27adc
17,5,3,eac63972
19,5,5,eac7ec17
31,5,3,eac859e3
15,5,1,eac91463
31,5,3,eacf0cd4
15,5,1,eacf6769
30,5,2,ead1acd8
23,5,2,ead2e69a
17,5,3,ead49284
31,5,3,ead4ae9c
30,5,2,ead75747
22,5,1,ead98cbc
25,5,4,eadcf4ed
29,5,1,eadd39d4
27,5,6,eadec66a
27,5,6,eadfb9a1
31,5,3,eae8cdf8
21,5,0,eaea6e7e
30,5,2,eaea7690
19,5,5,eaeb910d
31,5,3,eaec5ccf
15,5,1,eaecd9fa
30,5,2,eaed24b5
28,5,0,eaed6328
22,5,1,eaef2d3b
23,5,2,eaef84f6
24,5,3,eaefeac0
26,3,0,eaf0f724
31,5,3,eaf10e23
31,5,3,eaf48854
26,5,5,eaf50e9f
29,5,1,eaf6d531
25,5,4,eaf76dc3
29,3,3,eafc35ca
22,5,1,eafc9073
29,5,1,eb00874a
31,5,3,eb00e14b
10,5,3,eb017690
28,5,0,eb02d4cd
21,5,0,eb046047
12,5,5,eb0689a6
29,5,1,eb08912b
29,5,1,eb0a0d8d
23,5,2,eb0b48da
18,5,4,eb0b7b25
24,5,3,eb0d93d1
22,5,1,eb11d8c1
30,5,2,eb137be8
28,5,0,eb148395
22,5,1,eb198477
29,5,1,eb199e7f
16,5,2,eb1b1864
17,5,3,eb1dd7dc
29,5,1,eb1e0d8c
19,4,3,eb1e98fc
29,4,6,eb201078
20,5,6,eb2157a0
24,5,3,eb217fff
27,5,6,eb23f328
25,5,4,eb2430b2
29,5,1,eb24db4f
30,5,2,eb257f49
29,5,1,eb259571
15,5,1,eb267b7b
19,5,5,eb27e544
23,5,2,eb2a6152
1,5,1,eb2a98ee
10,5,3,eb2f5a6a
27,5,6,eb2fd0d8
31,5,3,eb303164
26,5,5,eb312208
31,5,3,eb324384
25,5,4,eb346dd8
20,5,6,eb34b476
29,5,1,eb39eec0
31,5,3,eb3c636d
29,5,1,eb3d6722
26,5,5,eb3eb33f
29,5,1,eb3f6ca6
25,5,4,eb3f7713
28,5,0,eb40c8c1
29,5,1,eb414509
24,5,3,eb416149
31,5,3,eb447249
31,5,3,eb471920
31,5,3,eb473143
21,5,0,eb48a0aa
22,5,1,eb4a30bc
31,5,3,eb5010d7
31,5,3,eb513ce2
30,5,2,eb5145cd
31,5,3,eb525fdb
30,5,2,eb53671f
16,5,2,eb53a990
28,5,0,eb5675f1
18,5,4,eb56819f
16,5,2,eb572671
23,5,2,eb574b4e
22,5,1,eb59b68b
25,5,4,eb5af7d4
30,5,2,eb5ce5d0
31,5,3,eb5e4af9
30,5,2,eb6c498c
28,5,0,eb6ceb60
16,5,2,eb6e726e
27,5,6,eb6f5b70
16,5,2,eb6f5c8d
18,5,4,eb6fb0ee
29,5,1,eb7135ad
29,5,1,eb7165bb
30,5,2,eb71e016
17,4,1,eb766d60
18,5,4,eb77e7df
23,5,2,eb7dffab
29,5,1,eb7f2468
28,5,0,eb7fafd0
18,5,4,eb802e7f
11,5,4,eb81c300
28,5,0,eb82e778
31,5,3,eb82fefe
30,5,2,eb83bf4c
18,5,4,eb849f02
16,5,2,eb85067d
21,5,0,eb85b5a7
31,5,3,eb8b900e
24,5,3,eb8d0ede
27,5,6,eb8d1cbf
31,5,3,eb9074bd
27,4,4,eb90f753
29,5,1,eb92ab4a
29,5,1,eb94f51f
29,5,1,eb99deac
28,5,0,eb9a4cdd
19,5,5,eb9bd452
25,5,4,eb9e584d
15,5,1,eb9eb312
26,5,5,eb9ff3f5
31,5,3,eba162da
28,5,0,eba2a5a8
30,5,2,eba6a92c
24,5,3,eba759cd
30,5,2,eba8faaf
29,5,1,ebaa58e5
30,5,2,ebab2b80
30,5,2,ebadef9f
31,5,3,ebb0d6f6
20,5,6,ebb14342
20,2,1,ebb41d47
18,5,4,ebb452f8
17,5,3,ebb53eb7
23,5,2,ebb5df7d
29,5,1,ebb77090
16,5,2,ebb7dfa2
20,5,6,ebb85b6e
31,5,3,ebb8786c
22,5,1,ebbf5372
31,5,3,ebbf67e8
26,5,5,ebc6c637
31,5,3,ebc71f21
28,5,0,ebc8a06d
28,5,0,ebc9ad65
18,5,4,ebcc50cd
16,5,2,ebcc9dd3
31,5,3,ebccf905
26,5,5,ebce499e
19,5,5,ebcf8cda
26,5,5,ebd0d53e
28,5,0,ebd372d8
31,5,3,ebd52be4
30,5,2,ebd770d9
31,5,3,ebdb5bf8
17,5,3,ebe0ebed
18,5,4,ebe8fba7
23,5,2,ebeb1031
18,5,4,ebeb64e0
20,5,6,ebebc163
16,5,2,ebebd325
31,5,3,ebeca34c
17,5,3,ebef39f9
28,5,0,ebf027f2
15,5,1,ebf120eb
29,5,1,ebf1c0b5
30,5,2,ebf27e13
30,5,2,ebf330a5
19,5,5,ebf3fbdd
17,5,3,ebf6e78c
31,5,3,ebf8850b
17,5,3,ebf9e902
22,5,1,ebfea948
18,5,4,ebff3ebf
2,5,2,ec04e8e8
18,5,4,ec09e99c
28,5,0,ec0a7a06
17,5,3,ec0b1c08
19,5,5,ec0b76c4
31,5,3,ec0b808c
30,5,2,ec0c879e
31,5,3,ec0ff8dd
25,5,4,ec1008d0
31,5,3,ec1092a5
29,5,1,ec128990
31,5,3,ec14acd8
31,5,3,ec16a744
21,5,0,ec16bee2
27,5,6,ec16f20e
31,5,3,ec18c932
30,5,2,ec1901ff
30,5,2,ec1b40f0
15,5,1,ec1c6775
23,5,2,ec1efd2b
23,5,2,ec1f8d0c
31,5,3,ec220cd9
31,5,3,ec2772e0
29,5,1,ec2af079
20,5,6,ec2c8836
30,5,2,ec2f02b5
28,5,0,ec301871
17,5,3,ec321dc5
26,5,5,ec342ff6
29,5,1,ec361cd1
24,5,3,ec36355a
25,5,4,ec3a222b
28,5,0,ec3ab90e
15,5,1,ec3acd9b
27,5,6,ec3f423f
29,5,1,ec3fa08b
25,5,4,ec3fd5c2
29,5,1,ec407509
16,5,2,ec43a5d8
24,5,3,ec43fd6e
22,5,1,ec457a68
16,5,2,ec45fa4c
29,5,1,ec4b2ac1
17,5,3,ec4b2d1b
31,5,3,ec4b5789
21,5,0,ec4b75cf
27,5,6,ec4be165
15,5,1,ec4f6d0d
24,5,3,ec4fb2fe
22,5,1,ec4fc555
22,5,1,ec514524
29,5,1,ec5157ca
31,5,3,ec518006
27,5,6,ec536445
31,5,3,ec58ce31
24,5,3,ec5a2849
30,5,2,ec5d8f24
30,5,2,ec5e9bc4
25,5,4,ec5f009e
19,5,5,ec612dba
31,5,3,ec620e95
31,5,3,ec627f65
28,5,0,ec62d47c
27,5,6,ec636756
25,5,4,ec6734be
16,5,2,ec68d65a
31,5,3,ec700557
29,5,1,ec710b14
19,5,5,ec723eda
26,5,5,ec73ec6f
21,5,0,ec76bd29
22,5,1,ec78b91a
24,5,3,ec7a3e73
30,5,2,ec7ac44d
27,5,6,ec7b3141
30,5,2,ec84f547
16,5,2,ec85de0b
30,5,2,ec8daa90
29,5,1,ec8e180a
18,5,4,ec8e2631
30,5,2,ec8f389f
15,5,1,ec901b23
20,5,6,ec93652e
16,5,2,ec93d5a2
31,5,3,ec9751a9
31,5,3,ec97581d
29,5,1,ec99e372
24,5,3,ec9b31fa
24,5,3,ec9b7388
18,5,4,ec9c4059
31,5,3,eca031ff
29,5,1,eca2d1ab
29,5,1,eca42be6
18,5,4,eca56b01
16,5,2,eca84f0a
31,5,3,eca94a57
29,5,1,eca9aa73
25,5,4,ecaa3dd7
22,5,1,ecaa75b4
28,5,0,ecaaca86
23,5,2,ecac7a0b
25,5,4,ecace57e
16,5,2,ecae3d89
17,5,3,ecae6d08
18,5,4,ecaef9ac
17,5,3,ecb1946b
29,5,1,ecb47e83
19,5,5,ecb947e4
27,5,6,ecb95f36
31,5,3,ecbab588
21,5,0,ecbd9be6
25,5,4,ecbf184c
30,5,2,ecc2159f
31,5,3,ecc3fb0a
26,5,5,ecc41c87
10,5,3,ecc45292
16,5,2,ecc9c9d7
30,5,2,ecca44b9
30,5,2,ecd15314
30,5,2,ecd1630f
17,5,3,ecd47a39
23,5,2,ecd5d90b
11,4,2,ecd7628c
30,5,2,ecd79d0a
17,5,3,ecd869c0
25,5,4,ecd8d3a2
25,5,4,ecda9894
16,5,2,ecdf170c
27,5,6,ece01781
30,5,2,ece0cd0a
22,5,1,ece0fd80
21,5,0,ece438e3
15,5,1,ece4dd0a
30,5,2,ece5595d
31,5,3,ece833c1
26,5,5,ece9474e
21,5,0,ecea016b
25,5,4,ecf1134e
26,5,5,ecf90559
28,5,0,ecfa2ee2
25,5,4,ecfb9e83
18,5,4,ecfc9da5
18,5,4,ecfe29d4
17,5,3,ecfe5982
19,5,5,ecfeb8e5
31,5,3,ed05a072
30,5,2,ed09b708
24,5,3,ed0cf96a
21,5,0,ed0e3fdc
5,4,3,ed0ee68e
18,5,4,ed105e43
22,5,1,ed11d046
23,5,2,ed128f74
30,5,2,ed13091d
18,5,4,ed130f0e
29,5,1,ed16c48e
31,5,3,ed16ecad
15,5,1,ed171b35
18,5,4,ed1b397e
19,5,5,ed1bd47a
31,5,3,ed1e2d31
21,5,0,ed20564d
15,5,1,ed218d04
30,1,1,ed21a4f2
18,5,4,ed226194
17,5,3,ed245910
30,5,2,ed26f40e
31,5,3,ed27232f
31,5,3,ed2b3dc1
29,5,1,ed2ca978
21,5,0,ed2d2e74
16,5,2,ed2ff8d2
30,5,2,ed325763
31,5,3,ed33581f
21,5,0,ed3520a4
29,5,1,ed35626b
31,5,3,ed360578
30,5,2,ed36adc0
12,5,5,ed3847b1
31,5,3,ed38db6a
30,5,2,ed39978f
31,5,3,ed3b772d
18,4,2,ed3f80d7
31,5,3,ed408038
29,5,1,ed422db5
27,5,6,ed43e361
23,5,2,ed45663c
27,5,6,ed458f25
30,5,2,ed45f249
31,5,3,ed470e5d
15,5,1,ed4a4293
30,5,2,ed4ac974
23,5,2,ed4b9da2
30,5,2,ed4e1de0
29,5,1,ed584042
29,5,1,ed5865f7
24,5,3,ed5cad4b
31,5,3,ed5cb856
24,5,3,ed5fee84
31,5,3,ed60a3ea
29,5,1,ed621b61
21,5,0,ed6293aa
19,5,5,ed63409a
29,5,1,ed641285
28,5,0,ed664d79
13,5,6,ed69c2e3
15,5,1,ed69ee84
16,5,2,ed6e6f43
31,5,3,ed701bf7
22,5,1,ed714ad0
29,5,1,ed7177e8
24,5,3,ed729c2e
30,5,2,ed7382a8
18,5,4,ed758653
21,5,0,ed77a295
29,5,1,ed78be49
21,5,0,ed78cc5b
24,5,3,ed790a07
21,5,0,ed7ba79c
30,5,2,ed806b31
27,5,6,ed81aa87
31,5,3,ed830bf6
23,5,2,ed84df1d
21,5,0,ed850b21
23,5,2,ed884a6a
31,5,3,ed89dc21
31,5,3,ed89ea1b
28,5,0,ed8aa792
24,5,3,ed8abe28
31,5,3,ed8b80c9
24,5,3,ed90f374
28,5,0,ed94e3ea
17,5,3,ed961fc4
31,5,3,ed9aabb0
25,5,4,eda04e50
31,5,3,eda21bd0
8,4,6,eda41615
30,5,2,eda9261e
29,5,1,edabc560
18,5,4,edac89cf
27,5,6,edad7652
24,5,3,edb0ae5f
31,5,3,edb333a0
16,5,2,edb9c7ad
18,5,4,edb9cac0
31,5,3,edbbcb02
29,5,1,edbc8b59
30,5,2,edbdffb9
20,5,6,edbf802f
31,5,3,edc00b09
21,5,0,edc0ae5f
29,5,1,edc157de
29,5,1,edc15f16
29,5,1,edc25d22
30,5,2,edc38036
30,5,2,edc3ad48
29,5,1,edc61a67
19,5,5,edc64149
17,5,3,edc70b43
30,5,2,edc9a6cf
17,5,3,edcacb12
29,5,1,edcaf76f
17,5,3,edcece22
16,5,2,edd13d16
22,5,1,edd16f48
22,5,1,edd409c3
24,5,3,edd4210f
28,5,0,edd82e49
30,5,2,edd87747
1,4,6,edda04ed
25,5,4,edda4d42
29,5,1,eddaffe8
27,5,6,eddb5e5e
29,5,1,ede11ea9
26,5,5,ede46a9d
21,5,0,ede8d720
30,5,2,ede93002
28,5,0,edea5baa
19,5,5,edea8be5
30,5,2,edef901b
30,5,2,edf18426
1,2,3,edf21c47
26,5,5,edf280eb
25,5,4,edf4043b
31,5,3,edf419ad
19,5,5,edf58913
30,5,2,edf88b47
31,5,3,edfaccd1
22,5,1,edfba4b5
16,5,2,ee006516
16,5,2,ee050d65
31,5,3,ee0b8e0b
31,5,3,ee0de9eb
28,5,0,ee0e6df5
28,5,0,ee11eb83
17,5,3,ee124508
16,5,2,ee16de28
24,5,3,ee171ebd
25,5,4,ee1a82ca
31,5,3,ee1b249c
29,5,1,ee1ba038
21,5,0,ee1c4ded
18,5,4,ee1d5b18
29,5,1,ee20c405
17,5,3,ee21282f
29,5,1,ee2284c5
28,5,0,ee2296b7
26,5,5,ee25b931
22,5,1,ee25bb70
15,5,1,ee282a6c
24,5,3,ee2b2e29
27,5,6,ee2b3c38
31,5,3,ee2b4805
24,5,3,ee2c9fc6
19,5,5,ee2f92c8
25,5,4,ee3379b5
20,5,6,ee34bf8f
31,5,3,ee350e72
23,5,2,ee3557c8
28,5,0,ee367cc7
28,5,0,ee37a6a5
28,5,0,ee3a6f6a
20,5,6,ee3d07df
31,5,3,ee3d7ba6
23,5,2,ee418cde
28,2,2,ee419bf4
28,5,0,ee424f35
22,5,1,ee4324e5
21,5,0,ee43d1ea
17,5,3,ee44a02b
30,5,2,ee49989a
27,5,6,ee4b6b74
18,5,4,ee4bcdaf
17,5,3,ee4c49d4
31,5,3,ee4c6be0
24,5,3,ee528bdb
31,5,3,ee53dd35
31,5,3,ee53ec3b
31,5,3,ee541ce4
30,5,2,ee5728c6
28,5,0,ee58d70c
25,5,4,ee5bd797
27,5,6,ee5edd24
30,5,2,ee61a799
20,5,6,ee6238fa
18,5,4,ee64f583
21,5,0,ee65523d
28,5,0,ee65dc93
18,5,4,ee66341b
20,5,6,ee67f7aa
16,5,2,ee68276f
26,5,5,ee697986
20,5,6,ee6a5c97
30,5,2,ee6aecb8
23,5,2,ee6b0896
23,5,2,ee6f7a1e
31,5,3,ee6f927b
27,5,6,ee71c3b1
18,5,4,ee749af3
28,5,0,ee76ab81
22,5,1,ee76bd83
9,5,2,ee77073b
28,5,0,ee77e6a4
16,5,2,ee781e5d
28,5,0,ee78458f
20,5,6,ee7d18fc
30,5,2,ee7d1909
20,5,6,ee7d6cc3
31,5,3,ee7d9171
29,5,1,ee8005af
19,5,5,ee861ae3
31,5,3,ee879b0e
31,5,3,ee8c526a
16,5,2,ee8c71cc
29,5,1,ee8dd67c
17,5,3,ee920e5d
21,5,0,ee93291a
26,5,5,ee9520df
16,5,2,ee960c78
30,5,2,ee9885b3
28,5,0,ee9a99fd
24,5,3,ee9ad180
15,5,1,ee9b24eb
29,5,1,ee9c5063
29,5,1,ee9df527
30,5,2,ee9e909e
30,5,2,ee9ec4aa
30,5,2,eea0a8b8
17,5,3,eea3e1d4
31,5,3,eea4b632
19,5,5,eea5a275
27,5,6,eea616b1
24,5,3,eea74e08
30,5,2,eea7a586
30,5,2,eea8b76c
8,5,1,eeab8577
16,5,2,eead731a
25,5,4,eeae1e5a
31,5,3,eeaea2ab
28,5,0,eeb3bd68
28,5,0,eeb46143
31,5,3,eeb5441d
16,5,2,eeb9e3ed
28,5,0,eebb3eda
26,5,5,eec10eaf
22,5,1,eec1cd6d
30,5,2,eec3bdb8
29,5,1,eec42699
30,5,2,eec5ec6f
25,5,4,eec7b97a
30,5,2,eec7dce0
23,5,2,eeca1177
28,5,0,eecb18d2
31,5,3,eecc47cc
23,5,2,eecc7719
26,5,5,eecd9ba4
29,4,6,eecdd9b5
31,5,3,eece23f4
21,5,0,eece5ab9
24,5,3,eecf87a5
24,5,3,eed39942
25,5,4,eed62cb2
22,3,3,eed66879
31,5,3,eed7c378
24,5,3,eed80c7d
21,5,0,eedb8ef2
31,5,3,eedd7876
17,5,3,eede308f
25,5,4,eede3454
15,5,1,eede604f
15,5,1,eeea83df
17,5,3,eeeb547e
17,5,3,eeee6443
12,4,3,eef0c485
20,5,6,eef513ef
29,5,1,eef6349e
31,5,3,eef8844d
2,4,0,eef8f79a
24,5,3,eefa9016
30,5,2,eefb7655
30,5,2,eefc3df6
28,5,0,eefe581c
17,5,3,eeffe04a
29,5,1,ef011a4c
19,5,5,ef04983c
22,5,1,ef0a83ef
17,5,3,ef0b7807
31,5,3,ef0bfec0
19,5,5,ef0ea2f8
21,5,0,ef14b248
30,5,2,ef1b7a94
25,5,4,ef1c8bff
29,5,1,ef1e4759
24,5,3,ef1fe939
16,5,2,ef202dcc
18,5,4,ef220554
20,5,6,ef23982a
17,5,3,ef242cd3
28,5,0,ef25de62
19,5,5,ef2b0f19
30,5,2,ef2c3f72
19,5,5,ef2cd1db
26,5,5,ef2e8b1e
15,5,1,ef2f248a
29,5,1,ef2f4c05
29,5,1,ef30428f
21,5,0,ef349dda
31,5,3,ef37606d
30,5,2,ef37840b
31,5,3,ef37fae9
22,5,1,ef385fc2
28,5,0,ef3c3285
31,5,3,ef3c9f39
29,5,1,ef410430
21,5,0,ef413202
28,5,0,ef43d670
28,5,0,ef46697c
2,3,4,ef471afa
18,5,4,ef4778f3
18,5,4,ef4a59a8
16,5,2,ef4bdcae
10,4,1,ef4c23c5
24,5,3,ef4cac3e
16,5,2,ef4cf3ad
30,5,2,ef4d76c5
5,4,3,ef4e52ab
29,5,1,ef5191db
27,5,6,ef522a3c
30,5,2,ef53bdc4
16,2,4,ef56bdbc
22,5,1,ef56c68a
28,5,0,ef5a2649
28,5,0,ef5b32ac
24,5,3,ef5c76a2
16,5,2,ef5d8d53
20,5,6,ef5fdf87
29,5,1,ef603336
22,5,1,ef60d975
18,5,4,ef6231bf
23,5,2,ef679b57
31,5,3,ef68bea1
16,5,2,ef68ef0f
28,5,0,ef6a2f22
30,5,2,ef6f4d25
22,5,1,ef707051
21,5,0,ef71d99c
17,2,5,ef72eb55
28,5,0,ef73da55
31,5,3,ef77c3a7
31,5,3,ef78536e
26,5,5,ef78e348
21,5,0,ef793dd4
24,5,3,ef7c4fd3
21,5,0,ef7fbc9a
17,5,3,ef803146
18,5,4,ef81cfa0
31,5,3,ef825515
30,5,2,ef8571c1
18,5,4,ef87f0cc
10,2,5,ef8b8b62
30,5,2,ef8b96c3
31,5,3,ef8b9abb
31,5,3,ef8cb24b
17,5,3,ef8f4884
30,5,2,ef8f7e14
30,5,2,ef904dd2
6,4,4,ef90686a
29,5,1,ef91d2bf
18,5,4,ef935489
27,5,6,ef93d546
4,5,4,ef989f89
18,5,4,ef99a37b
30,5,2,ef9a288d
28,5,0,ef9d08c6
23,5,2,ef9ec866
18,5,4,ef9fb197
28,5,0,efa480c7
19,5,5,efa4a3a1
22,5,1,efa5823a
28,5,0,efa77481
31,5,3,efab1823
28,2,2,efac8040
30,5,2,efae8f71
30,3,4,efaedd18
27,5,6,efb19d0b
28,5,0,efb51c97
6,5,6,efb53f18
24,5,3,efb70963
16,5,2,efb88f8e
27,4,4,efbafb4f
25,5,4,efbc2d3d
24,5,3,efbe3e3d
30,5,2,efc1cabc
22,5,1,efc24c32
30,5,2,efc2578f
23,5,2,efc2e024
22,5,1,efc505e6
31,5,3,efc96610
17,5,3,efccdb74
6,5,6,efcf2da3
29,5,1,efd0844e
30,5,2,efd0bd93
15,5,1,efd1724c
23,5,2,efd29288
28,5,0,efd2afea
24,5,3,efd2cac2
25,5,4,efd52041
29,5,1,efd86cbf
17,5,3,efdc70ea
17,5,3,efde4031
19,5,5,efdea31b
31,5,3,efdfb24e
22,5,1,efdfea74
28,5,0,efe64c09
18,5,4,efe8c6c1
26,5,5,efea205f
24,5,3,efea4010
30,5,2,efead042
31,5,3,efebaf96
24,5,3,eff11dd9
17,5,3,eff163ec
31,5,3,eff18166
31,5,3,eff2c7ba
29,5,1,eff30488
30,5,2,eff51afd
30,5,2,eff8e35d
4,5,4,effa8acb
17,5,3,effccdad
29,5,1,effcef42
21,5,0,effcf4fb
22,5,1,efff9c68
30,5,2,efffa2ab
31,5,3,f001fffd
31,5,3,f008a80e
28,5,0,f008fa79
28,5,0,f00aed9b
15,5,1,f00d6772
17,5,3,f011db53
31,5,3,f0155410
25,5,4,f0165d5e
17,5,3,f01b7439
30,5,2,f01f706e
22,5,1,f0231598
22,5,1,f025cd50
31,5,3,f025fe6e
1,4,6,f0288b7e
17,5,3,f0298100
18,5,4,f02b318b
16,5,2,f02d11ac
30,5,2,f02ea1bc
28,5,0,f02fe321
23,5,2,f0339f56
25,5,4,f033e62b
31,3,5,f0348ab3
30,5,2,f03537b4
24,5,3,f036c2a8
30,5,2,f037b0c3
31,5,3,f038ae89
30,5,2,f03b47a9
31,5,3,f03c379a
21,5,0,f03e34fc
17,5,3,f03ea705
31,5,3,f046925b
28,5,0,f046b2ba
20,5,6,f04778ea
27,5,6,f04850e9
25,5,4,f04b1b63
12,5,5,f04bf12f
16,5,2,f04db089
18,5,4,f04ed471
19,5,5,f04f020f
30,5,2,f05166b8
15,5,1,f052903c
22,5,1,f0544a23
31,5,3,f0544bc2
25,5,4,f0572e83
31,5,3,f058890c
20,5,6,f058a8ae
25,5,4,f05a7e25
19,5,5,f05aedfc
6,4,4,f05ce3cf
23,5,2,f05e718a
30,5,2,f062c977
31,5,3,f0635a47
30,5,2,f063a2cb
15,5,1,f063a437
31,5,3,f067e137
20,5,6,f06ab626
28,5,0,f06abb2a
26,5,5,f06e6439
25,5,4,f06e6bdf
25,5,4,f06f249e
29,5,1,f0743320
26,5,5,f077320c
28,5,0,f078cd21
28,5,0,f07b4328
20,5,6,f07b5f7f
29,5,1,f07b5fb8
6,5,6,f07e5df5
29,5,1,f081c971
31,5,3,f0827be0
31,5,3,f082c2d4
22,5,1,f0840388
30,5,2,f08517ec
26,5,5,f0897f71
27,5,6,f089fcba
27,5,6,f08b6fd4
17,5,3,f08e5401
31,5,3,f092462a
3,5,3,f092bc53
23,5,2,f095c9cd
22,5,1,f096c15e
27,5,6,f0977a94
18,5,4,f097c637
22,5,1,f099c299
31,5,3,f099c80a
31,5,3,f09d0427
10,4,1,f09d45c4
19,5,5,f09ec847
29,5,1,f0a0d5c3
29,5,1,f0a10f91
21,5,0,f0a17ea8
29,5,1,f0a2c2f6
17,3,5,f0a43a7b
17,5,3,f0a4e4b0
28,5,0,f0a702b5
29,5,1,f0a9b422
4,5,4,f0aaafcf
17,5,3,f0ab88a2
16,5,2,f0ac913e
